iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J1_SUPPLY,J1_DEMAND,J2_LEVEL,J2_SUPPLY,J2_DEMAND,J3_LEVEL,J3_SUPPLY,J3_DEMAND,J4_LEVEL,J4_SUPPLY,J4_DEMAND,J5_LEVEL,J5_SUPPLY,J5_DEMAND,J6_LEVEL,J6_SUPPLY,J6_DEMAND,J7_LEVEL,J7_SUPPLY,J7_DEMAND,J8_LEVEL,J8_SUPPLY,J8_DEMAND,J9_LEVEL,J9_SUPPLY,J9_DEMAND,J10_LEVEL,J10_SUPPLY,J10_DEMAND,J11_LEVEL,J11_SUPPLY,J11_DEMAND,J12_LEVEL,J12_SUPPLY,J12_DEMAND,J13_LEVEL,J13_SUPPLY,J13_DEMAND,J14_LEVEL,J14_SUPPLY,J14_DEMAND,J15_LEVEL,J15_SUPPLY,J15_DEMAND,J16_LEVEL,J16_SUPPLY,J16_DEMAND,J17_LEVEL,J17_SUPPLY,J17_DEMAND,J18_LEVEL,J18_SUPPLY,J18_DEMAND,J19_LEVEL,J19_SUPPLY,J19_DEMAND,J20_LEVEL,J20_SUPPLY,J20_DEMAND,J21_LEVEL,J21_SUPPLY,J21_DEMAND,J22_LEVEL,J22_SUPPLY,J22_DEMAND,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS,attack1,attack2
313,2021-10-27 18:43:21.622720,3.0481244000676684,3.048,75.97344644761648,54.387641030293906,54.38745382776337,44.3401285145454,21.755062074339065,21.754980669066732,40.73440574008392,21.755050015041835,21.754980669066732,38.30468704821663,65.26500466374085,65.26494344393122,24.439963663043997,65.26495829333724,65.26494344393122,24.255926898389315,65.26495767782846,65.26494344393122,24.208684366377273,65.26495751982638,65.26494344393122,26.934162600433286,43.50998405044804,43.50996085922313,14.302652515319616,36.79442237293497,43.50996085922313,14.85498427150079,37.49814577575666,43.50996085922313,15.318479391178485,38.078648259470405,43.50996085922313,39.31228174010059,54.38751841746155,54.38745382776337,44.67076958854581,54.38753633886087,54.38745382776337,41.12113754788702,54.387524467158435,54.38745382776337,37.91295322055251,54.387513737423845,54.38745382776337,16.132372023522052,39.07714344210009,43.50996085922313,15.368522616588544,95.35199580246385,108.7749081344371,38.43954293687437,54.38751549859693,54.38745382776337,38.30628691748185,108.77496935959748,108.7749081344371,75.9880856256916,0.0,0.0,41.12113754788706,0.0,0.0,15.368522616588605,0.0,0.0,0.0,0.0,1029.9806876372493,1.0,0,0
314,2021-10-27 18:43:29.442669,3.0481244000676684,3.048,75.97344610974031,54.387641030292784,54.38745382776337,44.34012758203349,21.75506207433595,21.754980669066732,40.73440480569559,21.75505001503871,21.754980669066732,38.304686112265145,65.26500466373773,65.26494344393122,24.43996276388762,65.26495829333425,65.26494344393122,24.255926007509686,65.26495767782549,65.26494344393122,24.208683477543385,65.26495751982341,65.26494344393122,26.93416172480008,43.50998405044511,43.50996085922313,14.302651722095865,36.7944213562534,43.50996085922313,14.854983487887447,37.49814478712902,43.50996085922313,15.31847860775325,38.07864728589316,43.50996085922313,39.31228096572543,54.38751841745896,54.38745382776337,44.6707686742023,54.387536338857814,54.38745382776337,41.12113630990743,54.38752446715429,54.38745382776337,37.91295226571359,54.387513737420655,54.38745382776337,16.132371135475548,39.077142366595105,43.50996085922313,15.368521814932333,95.3519933156643,108.7749081344371,38.4395420445016,54.38751549859394,54.38745382776337,38.30628597423797,108.77496935959432,108.7749081344371,75.98808528814645,0.0,0.0,41.121136309907456,0.0,0.0,15.368521814932384,0.0,0.0,0.0,0.0,1029.9807002137957,1.0,0,0
315,2021-10-27 18:43:35.516855,3.0481244000676684,3.048,75.97344598588018,54.387641030292365,54.38745382776337,44.34012725332482,21.755062074334848,21.754980669066732,40.734404464938834,21.755050015037572,21.754980669066732,38.304685761461016,65.26500466373656,65.26494344393122,24.43996241129517,65.26495829333307,65.26494344393122,24.255925654515273,65.26495767782431,65.26494344393122,24.20868312444961,65.26495751982222,65.26494344393122,26.93416137106426,43.509984050443926,43.50996085922313,14.302651382584264,36.79442091956285,43.50996085922313,14.85498313971156,37.49814434768834,43.50996085922313,15.31847825720343,38.07864685019769,43.50996085922313,39.31228063178657,54.38751841745784,54.38745382776337,44.670768349665906,54.38753633885673,54.38745382776337,41.12113590387179,54.38752446715293,54.38745382776337,37.912951906372236,54.387513737419454,54.38745382776337,16.1323707832347,39.077141939980365,43.50996085922313,15.368521452918806,95.35199219263578,108.7749081344371,38.43954169412765,54.38751549859278,54.38745382776337,38.30628561751304,108.77496935959313,108.7749081344371,75.98808516440769,0.0,0.0,41.121135903871824,0.0,0.0,15.368521452918857,0.0,0.0,0.0,0.0,1029.9807048241605,1.0,0,0
316,2021-10-27 18:43:40.863398,3.0481244000676684,3.048,75.97344596280746,54.387641030292286,54.38745382776337,44.34012719034309,21.75506207433464,21.754980669066732,40.734404401287605,21.75505001503736,21.754980669066732,38.304685697251486,65.26500466373633,65.26494344393122,24.439962348873415,65.26495829333285,65.26494344393122,24.255925592495366,65.2649576778241,65.26494344393122,24.208683062529047,65.26495751982202,65.26494344393122,26.934161309785317,43.50998405044373,43.50996085922313,14.302651325897488,36.79442084662983,43.50996085922313,14.854983083268861,37.498144276441955,43.50996085922313,15.31847820068487,38.07864677994743,43.50996085922313,39.31228057653874,54.387518417457656,54.38745382776337,44.67076828780193,54.38753633885652,54.38745382776337,41.1211358217239,54.38752446715266,54.38745382776337,37.91295184079475,54.387513737419226,54.38745382776337,16.132370721369814,39.07714186505461,43.50996085922313,15.368521394939432,95.35199201276708,108.7749081344371,38.43954163213242,54.38751549859256,54.38745382776337,38.30628555264104,108.77496935959292,108.7749081344371,75.98808514135757,0.0,0.0,41.121135821723925,0.0,0.0,15.368521394939492,0.0,0.0,0.0,0.0,1029.9807056829816,1.0,0,0
317,2021-10-27 18:43:46.709358,3.0481244000676684,3.048,75.97344630051738,54.387641030293416,54.38745382776337,44.340128119874706,21.755062074337744,21.754980669066732,40.73440533476114,21.755050015040478,21.754980669066732,38.30468663401246,65.26500466373948,65.26494344393122,24.439963251502057,65.26495829333588,65.26494344393122,24.25592648745181,65.2649576778271,65.26494344393122,24.20868395558902,65.264957519825,65.26494344393122,26.93416219059593,43.509984050446675,43.50996085922313,14.302652132176762,36.794421883679085,43.50996085922313,14.85498387900197,37.4981452807498,43.50996085922313,15.318478996144892,38.078647768616,43.50996085922313,39.31228136016162,54.387518417460285,54.38745382776337,44.67076919967089,54.38753633885957,54.38745382776337,41.121137050106995,54.387524467156766,54.38745382776337,37.91295279678934,54.38751373742243,54.38745382776337,16.13237161400338,39.07714294616432,43.50996085922313,15.368522209298966,95.3519945390475,108.7749081344371,38.43954252846092,54.38751549859556,54.38745382776337,38.30628649747621,108.77496935959607,108.7749081344371,75.9880854787366,0.0,0.0,41.12113705010705,0.0,0.0,15.368522209299018,0.0,0.0,0.0,0.0,1029.9806931126245,1.0,0,0
318,2021-10-27 18:43:52.081718,3.0481244000676684,3.048,75.97344619867107,54.387641030293075,54.38745382776337,44.34012783738534,21.755062074336802,21.754980669066732,40.73440505293345,21.755050015039537,21.754980669066732,38.30468635273649,65.26500466373854,65.26494344393122,24.439962983018226,65.26495829333497,65.26494344393122,24.255926221843428,65.2649576778262,65.26494344393122,24.208683690691416,65.26495751982412,65.26494344393122,26.934161930289182,43.5099840504458,43.50996085922313,14.3026518966557,36.79442158084166,43.50996085922313,14.854983648845346,37.49814499030296,43.50996085922313,15.318478766503546,38.078647483213466,43.50996085922313,39.31228113194673,54.38751841745952,54.38745382776337,44.67076892291225,54.38753633885865,54.38745382776337,41.12113667183884,54.3875244671555,54.38745382776337,37.912952509970616,54.387513737421465,54.38745382776337,16.13237134911709,39.07714262534046,43.50996085922313,15.36852197474751,95.35199381145729,108.7749081344371,38.439542261898694,54.38751549859467,54.38745382776337,38.30628621428266,108.77496935959512,108.7749081344371,75.98808537699009,0.0,0.0,41.12113667183887,0.0,0.0,15.368521974747564,0.0,0.0,0.0,0.0,1029.9806969035835,1.0,0,0
319,2021-10-27 18:43:57.129509,3.0481244000676684,3.048,71.58017480925845,75.85608405908626,75.85591154980082,33.27623847146993,30.342407819830413,30.342363417607654,28.69583942603906,30.342392500739905,30.342363417607654,25.908802680895388,91.0271120185982,91.02709225667742,11.849473522710134,70.06565716437413,91.02709225667742,11.734249666493762,69.7241670170547,91.02709225667742,11.704559232188329,69.63590181333457,91.02709225667742,14.952398246848155,52.47105869786358,60.684726167263825,2.8499742411829465,22.907878272740348,60.684726167263825,3.6957302519364195,26.086423159902107,60.684726167263825,4.136611797349429,27.598582977781533,60.684726167263825,28.05871333088487,75.85593850207238,75.85591154980082,33.684448477282565,75.85595731727713,75.85591154980082,29.11202451748141,75.85594202485919,75.85591154980082,25.583773481189592,75.85593022466527,75.85591154980082,4.192337064437271,27.783854444367986,60.684726167263825,4.096927449607849,68.66470650144532,151.71182376755314,26.402210472699622,75.85593296191813,75.85591154980082,25.862792019368346,151.7118433755918,151.71182376755314,71.59940709683498,0.0,0.0,29.112024517481515,0.0,0.0,4.096927449607995,0.0,0.0,0.0,0.0,1193.4978389264884,1.0,0,0
320,2021-10-27 18:44:03.430934,3.0481244000676684,3.048,71.58017227978864,75.85608405907779,75.85591154980082,33.27622677567194,30.342407819791298,30.342363417607654,28.69582480656543,30.342392500691012,30.342363417607654,25.908785737454274,91.02711201854153,91.02709225667742,11.849465035266627,70.06563213913243,91.02709225667742,11.73424222523736,69.72414493755163,91.02709225667742,11.704552050607276,69.63588046886674,91.02709225667742,14.952391204942526,52.47104630988878,60.684726167263825,2.849976878908866,22.907890227601452,60.684726167263825,3.6957398553398044,26.086457306566693,60.684726167263825,4.136622051657887,27.598617427220784,60.684726167263825,28.058720555319788,75.85593850209654,75.85591154980082,33.68443865601996,75.85595731724428,75.85591154980082,29.112010507001482,75.85594202481234,75.85591154980082,25.583752138837895,75.85593022459389,75.85591154980082,4.192332439653071,27.783839508679026,60.684726167263825,4.0969395233261805,68.66480971862644,151.71182376755314,26.40220706213849,75.85593296190672,75.85591154980082,25.86278039251825,151.71184337555292,151.71182376755314,71.59940457017079,0.0,0.0,29.112010507001575,0.0,0.0,4.096939523326319,0.0,0.0,0.0,0.0,1193.497933067111,1.0,0,0
321,2021-10-27 18:44:08.518248,3.0481244000676684,3.048,71.58017225657879,75.85608405907772,75.85591154980082,33.27622670638312,30.342407819791067,30.342363417607654,28.69582474457579,30.342392500690803,30.342363417607654,25.90878568127095,91.02711201854135,91.02709225667742,11.849464994483586,70.06563201847385,91.02709225667742,11.73424218474581,69.72414481718845,91.02709225667742,11.70455201019253,69.63588034858422,91.02709225667742,14.952391154060255,52.47104622058883,60.684726167263825,2.84997683098432,22.90789003481885,60.684726167263825,3.6957398027051678,26.086457120466726,60.684726167263825,4.136621997558131,27.59861724646888,60.684726167263825,28.058720501343867,75.85593850209635,75.85591154980082,33.684438587178185,75.85595731724405,75.85591154980082,29.11201040078522,75.85594202481198,75.85591154980082,25.583752083376066,75.85593022459372,75.85591154980082,4.192332380628453,27.783839312883316,60.684726167263825,4.096939465664519,68.66480923430203,151.71182376755314,26.402207001803994,75.85593296190652,75.85591154980082,25.86278032944239,151.71184337555272,151.71182376755314,71.59940454698672,0.0,0.0,29.112010400785312,0.0,0.0,4.096939465664667,0.0,0.0,0.0,0.0,1193.4979339309232,1.0,0,0
322,2021-10-27 18:44:14.843685,3.0481244000676684,3.048,7.157159396342649e-09,0.0014349781467111234,75.85591154980082,-9.143999992604488,-3.05819999752658e-05,30.342363417607654,-9.143999991947194,-3.058199997306748e-05,30.342363417607654,-9.143999991517612,-3.058199997163075e-05,91.02709225667742,-18.287999990692946,-6.116399996887266e-05,91.02709225667742,-18.287999990372462,-6.11639999678008e-05,91.02709225667742,-18.28799999036757,-6.116399996778444e-05,91.02709225667742,-18.287999990506282,-6.116399996824837e-05,60.684726167263825,-30.479999990325492,-0.00010193999996764372,60.684726167263825,-30.47999999040761,-0.00010193999996791835,60.684726167263825,-30.47999999070945,-0.00010193999996892787,60.684726167263825,-9.143999991026606,-3.0581999969988586e-05,75.85591154980082,-9.143999992678559,-3.058199997551353e-05,75.85591154980082,-9.143999991473455,-3.058199997148306e-05,75.85591154980082,-9.143999991031214,-3.0581999970004e-05,75.85591154980082,-30.479999990814786,-0.00010193999996928014,60.684726167263825,-30.479999990658822,-0.00010193999996875854,151.71182376755314,-9.143999991114955,-3.058199997028407e-05,75.85591154980082,-9.143999991560833,-3.05819999717753e-05,151.71182376755314,7.157153982007003e-09,0.0,0.0,-9.143999991472844,0.0,0.0,-30.47999999065821,0.0,0.0,0.0,0.0,0.0,0.0,0,0
323,2021-10-27 18:44:20.762266,3.0481244000676684,3.048,71.58017430291166,75.85608405908457,75.85591154980082,33.27623547844014,30.3424078198204,30.342363417607654,28.69583572455,30.342392500727524,30.342363417607654,25.908798415652036,91.02711201858394,91.02709225667742,11.849477021586923,70.0656675870909,91.02709225667742,11.734254914189853,69.72418273640888,91.02709225667742,11.704564909604416,69.6359188452658,91.02709225667742,14.9524088032634,52.47107740285085,60.684726167263825,2.8499500846116312,22.90778240316251,60.684726167263825,3.695727050563424,26.086412359897622,60.684726167263825,4.136613430206263,27.598588357212616,60.684726167263825,28.058716753593448,75.85593850208382,75.85591154980082,33.68444617145806,75.85595731726941,75.85591154980082,29.112020346935275,75.85594202484525,75.85591154980082,25.583765353735803,75.85593022463809,75.85591154980082,4.1923390912124665,27.7838611920663,60.684726167263825,4.096933819229367,68.66475988591,151.71182376755314,26.402211199486782,75.85593296192056,75.85591154980082,25.862789642049407,151.71184337558384,151.71182376755314,71.59940659105034,0.0,0.0,29.112020346935378,0.0,0.0,4.096933819229514,0.0,0.0,0.0,0.0,1193.4978577714464,1.0,0,0
324,2021-10-27 18:44:26.590428,3.0481244000676684,3.048,71.58017239103035,75.85608405907817,75.85591154980082,33.27622710306837,30.342407819792392,30.342363417607654,28.695825124430826,30.34239250069207,30.342363417607654,25.908786047734907,91.02711201854257,91.02709225667742,11.849465258343198,70.06563279865121,91.02709225667742,11.73424244601018,69.72414559346163,91.02709225667742,11.704552270789254,69.63588112385158,91.02709225667742,14.9523914811292,52.47104679449073,60.684726167263825,2.8499771367918623,22.907891263493305,60.684726167263825,3.695740133156522,26.086458286608874,60.684726167263825,4.136622336921863,27.598618378417584,60.684726167263825,28.058720837774423,75.85593850209747,75.85591154980082,33.68443897960797,75.85595731724536,75.85591154980082,29.112010960613752,75.85594202481386,75.85591154980082,25.58375246374917,75.85593022459499,75.85591154980082,4.192332746675261,27.783840526152787,60.684726167263825,4.096939826048054,68.66481225384096,151.71182376755314,26.402207374561634,75.85593296190777,75.85591154980082,25.86278072275783,151.71184337555403,151.71182376755314,71.59940468128893,0.0,0.0,29.112010960613873,0.0,0.0,4.096939826048201,0.0,0.0,0.0,0.0,1193.4979289269756,1.0,0,0
325,2021-10-27 18:44:31.923346,3.0481244000676684,3.048,70.7216835918441,82.9536759100301,82.9535062719584,31.150035027805444,33.1814384851346,33.18140119397414,26.414925775657682,33.18142264861763,33.18140119397414,23.65426642060951,99.54421799492201,99.54420577327112,9.779933588224141,69.6095747116684,99.54420577327112,9.687595469854982,69.28018437091812,99.54420577327112,9.663706018040703,69.19471012041303,99.54420577327112,12.92322166233873,53.34517715614869,66.36280165749872,1.087045553732017,15.471546867543594,66.36280165749872,1.88356061519819,20.365710553655003,66.36280165749872,2.2912813295768553,22.46202669336543,66.36280165749872,26.03744386282518,82.9535264641181,82.9535062719584,31.559620823957317,82.95354493297373,82.9535062719584,26.816257661964123,82.95352906885165,82.9535062719584,23.403596645917307,82.9535176552472,82.9535062719584,2.10796822101522,21.544806335282384,66.36280165749872,2.1692403169568015,54.63910697619251,165.9070132743664,24.22282001799542,82.95352039513008,82.9535062719584,23.578367509257014,165.90702524217426,165.9070132743664,70.74188025436929,0.0,0.0,26.81625766196426,0.0,0.0,2.169240316956962,0.0,0.0,0.0,0.0,1225.4483100106797,1.0,0,0
326,2021-10-27 18:44:38.649678,3.0481244000676684,3.048,70.72168487218634,82.95367591003439,82.9535062719584,31.150033010171647,33.18143848512785,33.18140119397414,26.4149200340766,33.18142264859843,33.18140119397414,23.654257754507228,99.54421799489302,99.54420577327112,9.779924593598409,69.60953639665621,99.54420577327112,9.687584938068651,69.2801389226975,99.54420577327112,9.663695148371898,69.1946630485461,99.54420577327112,12.923206190131895,53.34513905963024,66.36280165749872,1.0870488727792134,15.471565270764065,66.36280165749872,1.8835689106347755,20.365753266140054,66.36280165749872,2.291292820803706,22.462082421263073,66.36280165749872,26.037461462385316,82.95352646417696,82.9535062719584,31.559621997989645,82.95354493297765,82.9535062719584,26.81625475067925,82.95352906884192,82.9535062719584,23.40358478961991,82.95351765520753,82.9535062719584,2.1079450789790166,21.544646669125335,66.36280165749872,2.1692524841926306,54.63925962193601,165.9070132743664,24.22283275078055,82.95352039517267,82.9535062719584,23.578372981060085,165.90702524219256,165.9070132743664,70.74188153349122,0.0,0.0,26.816254750679363,0.0,0.0,2.169252484192791,0.0,0.0,0.0,0.0,1225.448262352057,1.0,0,0
327,2021-10-27 18:44:44.246835,3.0481244000676684,3.048,70.72168493051636,82.95367591003459,82.9535062719584,31.150033196328703,33.18143848512847,33.18140119397414,26.414920200646343,33.18142264859898,33.18140119397414,23.65425790579531,99.54421799489353,99.54420577327112,9.779924690705968,69.60953674225296,99.54420577327112,9.687585032580134,69.28013926065368,99.54420577327112,9.663695242225835,69.19466338456543,99.54420577327112,12.923206309049755,53.34513930507373,66.36280165749872,1.0870489628635491,15.47156591207642,66.36280165749872,1.8835690059230372,20.365753781731627,66.36280165749872,2.291292916864728,22.462082892478474,66.36280165749872,26.037461567118413,82.95352646417732,82.9535062719584,31.55962217955143,82.95354493297825,82.9535062719584,26.816255045644493,82.9535290688429,82.9535062719584,23.403584943742356,82.95351765520805,82.9535062719584,2.107945214691908,21.544647363095393,66.36280165749872,2.1692525903810935,54.639260960583144,165.9070132743664,24.22283288840761,82.95352039517313,82.9535062719584,23.578373138922192,165.9070252421931,165.9070132743664,70.74188159175498,0.0,0.0,26.816255045644624,0.0,0.0,2.1692525903812583,0.0,0.0,0.0,0.0,1225.448260181216,1.0,0,0
